RAW_VALUE,VOLTAGE
 1408,0.176005
 1392,0.172005
 1392,0.174005
 1392,0.174005
 1408,0.176005
 1392,0.174005
 1392,0.174005
 1376,0.176005
 1408,0.174005
 1392,0.174005
 1440,0.176005
 1392,0.174005
 1392,0.176005
 1392,0.174005
 1408,0.176005
 1392,0.174005
 1408,0.176005
 1392,0.174005
 1408,0.176005
 1392,0.178005
 1408,0.176005
 1392,0.174005
 1408,0.172005
 1408,0.174005
 1392,0.174005
 1408,0.176005
 1392,0.174005
 1408,0.176005
 1392,0.176005
 1408,0.174005
 1392,0.174005
 1408,0.174005
 1376,0.176005
 1392,0.174005
 1408,0.178005
 1408,0.176005
 1392,0.174005
 1392,0.176005
 1392,0.176005
 1408,0.174005
 1408,0.176005
 1424,0.174005
 1408,0.174005
 1408,0.176005
 1392,0.174005
 1408,0.182006
 1392,0.174005
 1392,0.174005
 1392,0.174005
 1424,0.178005
 1408,0.174005
 1408,0.176005
 1408,0.176005
 1408,0.174005
 1392,0.174005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1424,0.174005
 1408,0.176005
 1408,0.174005
 1408,0.178005
 1408,0.176005
 1408,0.176005
 1408,0.174005
 1392,0.174005
 1408,0.174005
 1408,0.174005
 1408,0.178005
 1392,0.176005
 1392,0.174005
 1376,0.174005
 1392,0.176005
 1392,0.174005
 1408,0.176005
 1392,0.174005
 1392,0.176005
 1408,0.174005
 1408,0.174005
 1408,0.174005
 1392,0.176005
 1392,0.174005
 1408,0.174005
 1392,0.176005
 1392,0.176005
 1392,0.174005
 1392,0.174005
 1392,0.180005
 1376,0.176005
 1392,0.174005
 1392,0.174005
 1408,0.174005
 1424,0.174005
 1392,0.176005
 1408,0.174005
 1392,0.176005
 1392,0.176005
 1408,0.178005
 1408,0.174005
 1392,0.176005
 1360,0.176005
 1392,0.176005
 1392,0.178005
 1408,0.176005
 1408,0.176005
 1392,0.178005
 1408,0.176005
 1408,0.168005
 1392,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1392,0.176005
 1392,0.176005
 1408,0.174005
 1408,0.174005
 1392,0.174005
 1392,0.174005
 1408,0.176005
 1408,0.174005
 1392,0.174005
 1392,0.174005
 1424,0.174005
 1392,0.174005
 1408,0.174005
 1408,0.174005
 1392,0.174005
 1408,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.174005
 1376,0.174005
 1392,0.176005
 1392,0.174005
 1392,0.174005
 1408,0.174005
 1408,0.176005
 1408,0.176005
 1392,0.172005
 1392,0.176005
 1392,0.176005
 1408,0.174005
 1392,0.174005
 1408,0.176005
 1408,0.176005
 1408,0.174005
 1408,0.178005
 1408,0.176005
 1408,0.178005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.178005
 1408,0.176005
 1408,0.176005
 1424,0.174005
 1408,0.176005
 1424,0.176005
 1408,0.178005
 1408,0.176005
 1408,0.176005
 1408,0.174005
 1408,0.176005
 1392,0.178005
 1408,0.176005
 1392,0.176005
 1408,0.174005
 1392,0.176005
 1408,0.176005
 1408,0.174005
 1392,0.176005
 1376,0.174005
 1392,0.176005
 1392,0.174005
 1408,0.174005
 1392,0.174005
 1376,0.168005
 1392,0.172005
 1392,0.174005
 1376,0.174005
 1392,0.178005
 1376,0.172005
 1344,0.174005
 1376,0.172005
 1392,0.172005
 1392,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.174005
 1408,0.178005
 1408,0.172005
 1408,0.176005
 1392,0.176005
 1392,0.176005
 1392,0.174005
 1408,0.176005
 1408,0.176005
 1408,0.178005
 1344,0.178005
 1408,0.176005
 1408,0.174005
 1392,0.174005
 1408,0.174005
 1408,0.176005
 1392,0.176005
 1408,0.176005
 1392,0.176005
 1408,0.178005
 1424,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.178005
 1408,0.168005
 1392,0.176005
 1408,0.176005
 1392,0.176005
 1408,0.174005
 1392,0.174005
 1408,0.174005
 1408,0.174005
 1408,0.174005
 1392,0.174005
 1408,0.174005
 1408,0.174005
 1392,0.174005
 1392,0.174005
 1360,0.176005
 1392,0.174005
 1408,0.174005
 1392,0.176005
 1360,0.178005
 1392,0.174005
 1376,0.174005
 1392,0.174005
 1408,0.172005
 1392,0.174005
 1392,0.174005
 1376,0.174005
 1392,0.176005
 1392,0.174005
 1392,0.176005
 1392,0.166005
 1424,0.174005
 1392,0.174005
 1408,0.174005
 1424,0.174005
 1408,0.176005
 1408,0.174005
 1408,0.172005
 1392,0.174005
 1408,0.176005
 1424,0.174005
 1408,0.176005
 1408,0.176005
 1408,0.178005
 1360,0.176005
 1408,0.176005
 1408,0.176005
 1424,0.176005
 1392,0.176005
 1344,0.176005
 1328,0.178005
 1408,0.174005
 1408,0.174005
 1392,0.176005
 1408,0.174005
 1408,0.176005
 1392,0.174005
 1408,0.174005
 1408,0.176005
 1392,0.174005
 1408,0.174005
 1392,0.174005
 1392,0.174005
 1376,0.176005
 1392,0.176005
 1392,0.172005
 1392,0.174005
 1376,0.174005
 1392,0.172005
 1392,0.174005
 1392,0.174005
 1408,0.176005
 1392,0.178005
 1376,0.172005
 1392,0.174005
 1376,0.174005
 1408,0.174005
 1392,0.174005
 1392,0.174005
 1376,0.174005
 1392,0.174005
 1392,0.174005
 1408,0.176005
 1408,0.176005
 1392,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1440,0.176005
 1408,0.178005
 1408,0.176005
 1408,0.176005
 1424,0.176005
 1424,0.176005
 1408,0.176005
 1408,0.174005
 1408,0.176005
 1424,0.176005
 1408,0.176005
 1408,0.178005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1424,0.180005
 1392,0.176005
 1408,0.176005
 1392,0.176005
 1392,0.176005
 1408,0.172005
 1408,0.174005
 1408,0.174005
 1392,0.174005
 1392,0.172005
 1392,0.174005
 1392,0.172005
 1376,0.174005
 1376,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.172005
 1392,0.174005
 1392,0.176005
 1408,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.176005
 1408,0.176005
 1408,0.174005
 1408,0.174005
 1392,0.176005
 1408,0.174005
 1392,0.174005
 1408,0.174005
 1408,0.174005
 1408,0.174005
 1408,0.178005
 1408,0.176005
 1408,0.174005
 1392,0.176005
 1392,0.174005
 1424,0.176005
 1392,0.176005
 1408,0.174005
 1424,0.176005
 1408,0.176005
 1408,0.174005
 1408,0.176005
 1392,0.176005
 1424,0.176005
 1408,0.176005
 1408,0.176005
 1392,0.174005
 1408,0.176005
 1424,0.174005
 1376,0.176005
 1408,0.174005
 1392,0.174005
 1392,0.176005
 1408,0.174005
 1408,0.176005
 1408,0.174005
 1392,0.176005
 1392,0.176005
 1392,0.174005
 1392,0.176005
 1392,0.174005
 1392,0.176005
 1392,0.176005
 1392,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.176005
 1376,0.174005
 1424,0.176005
 1392,0.174005
 1392,0.174005
 1408,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.172005
 1392,0.174005
 1392,0.172005
 1376,0.174005
 1408,0.174005
 1392,0.174005
 1408,0.174005
 1408,0.174005
 1376,0.176005
 1408,0.174005
 1408,0.172005
 1408,0.178005
 1408,0.176005
 1392,0.174005
 1408,0.174005
 1392,0.172005
 1392,0.174005
 1376,0.176005
 1392,0.174005
 1408,0.178005
 1408,0.172005
 1392,0.172005
 1392,0.174005
 1392,0.176005
 1376,0.174005
 1376,0.172005
 1408,0.174005
 1392,0.174005
 1376,0.174005
 1392,0.174005
 1392,0.172005
 1392,0.174005
 1392,0.176005
 1392,0.174005
 1392,0.174005
 1408,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.172005
 1392,0.172005
 1392,0.176005
 1392,0.176005
 1392,0.176005
 1392,0.174005
 1392,0.174005
 1392,0.172005
 1392,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.174005
 1408,0.174005
 1408,0.174005
 1408,0.174005
 1408,0.174005
 1408,0.174005
 1392,0.174005
 1376,0.176005
 1424,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.172005
 1392,0.176005
 1408,0.174005
 1408,0.172005
 1392,0.172005
 1392,0.174005
 1392,0.172005
 1392,0.176005
 1408,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.176005
 1424,0.174005
 1392,0.172005
 1392,0.174005
 1392,0.174005
 1392,0.172005
 1408,0.172005
 1408,0.172005
 1376,0.174005
 1392,0.176005
 1392,0.174005
 1392,0.176005
 1376,0.174005
 1392,0.176005
 1392,0.174005
 1392,0.176005
 1408,0.174005
 1424,0.174005
 1392,0.176005
 1392,0.176005
 1376,0.176005
 1392,0.174005
 1376,0.172005
 1392,0.172005
 1376,0.172005
 1376,0.174005
 1376,0.174005
 1392,0.174005
 1392,0.174005
 1408,0.174005
 1392,0.174005
 1392,0.174005
 1408,0.174005
 1408,0.172005
 1392,0.174005
 1408,0.172005
 1408,0.174005
 1408,0.174005
 1392,0.168005
 1440,0.174005
 1392,0.174005
 1392,0.174005
 1408,0.174005
 1408,0.174005
 1376,0.174005
 1376,0.176005
 1376,0.174005
 1376,0.176005
 1392,0.172005
 1392,0.172005
 1392,0.176005
 1392,0.176005
 1408,0.174005
 1408,0.176005
 1392,0.176005
 1392,0.172005
 1392,0.172005
 1424,0.176005
 1392,0.174005
 1408,0.176005
 1392,0.176005
 1408,0.178005
 1408,0.178005
 1408,0.174005
 1408,0.176005
 1424,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.174005
 1408,0.176005
 1392,0.174005
 1376,0.174005
 1408,0.174005
 1392,0.174005
 1392,0.174005
 1408,0.172005
 1392,0.174005
 1392,0.174005
 1376,0.172005
 1376,0.172005
 1392,0.174005
 1376,0.172005
 1376,0.172005
 1376,0.172005
 1360,0.172005
 1408,0.172005
 1360,0.172005
 1392,0.172005
 1392,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.172005
 1392,0.166005
 1392,0.174005
 1392,0.174005
 1408,0.176005
 1392,0.176005
 1408,0.176005
 1392,0.174005
 1408,0.176005
 1408,0.174005
 1408,0.174005
 1392,0.176005
 1392,0.174005
 1392,0.174005
 1392,0.172005
 1376,0.172005
 1376,0.172005
 1376,0.172005
 1376,0.172005
 1392,0.172005
 1376,0.172005
 1408,0.172005
 1392,0.178005
 1376,0.172005
 1392,0.170005
 1376,0.178005
 1376,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.174005
 1376,0.176005
 1408,0.180005
 1408,0.176005
 1408,0.176005
 1424,0.178005
 1408,0.178005
 1424,0.176005
 1408,0.176005
 1424,0.170005
 1408,0.176005
 1408,0.176005
 1424,0.178005
 1408,0.178005
 1424,0.176005
 1408,0.176005
 1408,0.176005
 1424,0.176005
 1424,0.176005
 1424,0.176005
 1424,0.176005
 1408,0.178005
 1408,0.178005
 1408,0.178005
 1424,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.178005
 1408,0.178005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1424,0.174005
 1408,0.176005
 1408,0.174005
 1440,0.176005
 1408,0.176005
 1392,0.176005
 1392,0.174005
 1392,0.174005
 1392,0.174005
 1376,0.172005
 1376,0.174005
 1392,0.174005
 1392,0.172005
 1376,0.174005
 1408,0.174005
 1392,0.176005
 1392,0.174005
 1392,0.176005
 1392,0.166005
 1392,0.174005
 1392,0.174005
 1408,0.174005
 1408,0.176005
 1360,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.178005
 1408,0.176005
 1408,0.178005
 1408,0.176005
 1408,0.176005
 1424,0.176005
 1392,0.176005
 1408,0.174005
 1392,0.176005
 1392,0.176005
 1408,0.176005
 1408,0.174005
 1408,0.176005
 1392,0.176005
 1424,0.178005
 1392,0.176005
 1408,0.178005
 1408,0.180005
 1408,0.174005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1424,0.176005
 1408,0.180005
 1424,0.176005
 1408,0.178005
 1392,0.176005
 1392,0.174005
 1408,0.176005
 1408,0.176005
 1344,0.176005
 1408,0.176005
 1408,0.174005
 1408,0.174005
 1408,0.176005
 1408,0.176005
 1424,0.176005
 1408,0.176005
 1424,0.174005
 1408,0.174005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.180005
 1392,0.176005
 1392,0.174005
 1408,0.174005
 1392,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1392,0.176005
 1408,0.174005
 1392,0.172005
 1392,0.174005
 1376,0.172005
 1376,0.174005
 1376,0.172005
 1392,0.176005
 1392,0.174005
 1408,0.178005
 1392,0.174005
 1408,0.174005
 1392,0.172005
 1392,0.176005
 1376,0.174005
 1376,0.174005
 1392,0.174005
 1392,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1424,0.176005
 1408,0.176005
 1408,0.178005
 1424,0.176005
 1424,0.178005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1424,0.174005
 1424,0.176005
 1424,0.178005
 1424,0.178005
 1456,0.178005
 1424,0.180005
 1440,0.180005
 1424,0.178005
 1424,0.178005
 1424,0.178005
 1424,0.178005
 1424,0.178005
 1424,0.178005
 1408,0.178005
 1424,0.180005
 1408,0.176005
 1408,0.176005
 1392,0.176005
 1408,0.174005
 1408,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.176005
 1424,0.174005
 1392,0.176005
 1408,0.174005
 1408,0.176005
 1408,0.174005
 1392,0.174005
 1408,0.174005
 1328,0.178005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1424,0.174005
 1408,0.176005
 1408,0.176005
 1408,0.178005
 1408,0.176005
 1408,0.180005
 1392,0.174005
 1392,0.174005
 1392,0.176005
 1408,0.174005
 1392,0.176005
 1408,0.174005
 1408,0.176005
 1408,0.176005
 1408,0.174005
 1408,0.176005
 1408,0.178005
 1408,0.178005
 1408,0.176005
 1408,0.178005
 1424,0.176005
 1408,0.174005
 1408,0.174005
 1408,0.178005
 1408,0.176005
 1392,0.178005
 1392,0.176005
 1392,0.176005
 1408,0.176005
 1392,0.184006
 1408,0.176005
 1408,0.176005
 1408,0.174005
 1408,0.176005
 1392,0.174005
 1408,0.178005
 1424,0.176005
 1424,0.170005
 1408,0.176005
 1424,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1424,0.176005
 1408,0.176005
 1408,0.178005
 1424,0.176005
 1408,0.178005
 1360,0.176005
 1408,0.176005
 1408,0.176005
 1392,0.176005
 1408,0.176005
 1392,0.176005
 1392,0.176005
 1408,0.176005
 1424,0.178005
 1408,0.176005
 1408,0.176005
 1424,0.176005
 1408,0.182006
 1408,0.176005
 1408,0.176005
 1392,0.174005
 1424,0.176005
 1408,0.176005
 1408,0.180005
 1408,0.176005
 1408,0.174005
 1408,0.178005
 1408,0.174005
 1408,0.176005
 1408,0.176005
 1392,0.176005
 1408,0.174005
 1408,0.176005
 1392,0.176005
 1408,0.176005
 1392,0.176005
 1408,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.174005
 1408,0.174005
 1376,0.174005
 1392,0.172005
 1376,0.174005
 1376,0.174005
 1376,0.174005
 1392,0.172005
 1376,0.174005
 1376,0.174005
 1376,0.174005
 1392,0.174005
 1392,0.178005
 1392,0.176005
 1392,0.176005
 1392,0.176005
 1392,0.176005
 1408,0.176005
 1408,0.176005
 1424,0.176005
 1392,0.174005
 1408,0.174005
 1408,0.176005
 1392,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.174005
 1408,0.176005
 1392,0.176005
 1408,0.174005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.172005
 1424,0.174005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1392,0.176005
 1408,0.176005
 1392,0.176005
 1408,0.180005
 1408,0.176005
 1408,0.176005
 1408,0.174005
 1408,0.176005
 1408,0.178005
 1408,0.176005
 1408,0.176005
 1408,0.180005
 1392,0.176005
 1408,0.176005
 1408,0.180005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1424,0.178005
 1408,0.176005
 1408,0.176005
 1408,0.174005
 1408,0.176005
 1392,0.178005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1392,0.174005
 1376,0.174005
 1408,0.174005
 1392,0.174005
 1408,0.176005
 1392,0.176005
 1392,0.174005
 1392,0.174005
 1392,0.176005
 1424,0.174005
 1424,0.178005
 1392,0.172005
 1376,0.172005
 1392,0.174005
 1392,0.174005
 1392,0.172005
 1392,0.172005
 1392,0.172005
 1392,0.174005
 1392,0.172005
 1392,0.172005
 1392,0.174005
 1376,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.176005
 1392,0.174005
 1408,0.174005
 1408,0.174005
 1392,0.174005
 1392,0.172005
 1392,0.174005
 1408,0.174005
 1392,0.176005
 1392,0.176005
 1408,0.170005
 1408,0.176005
 1408,0.176005
 1392,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.174005
 1408,0.176005
 1408,0.178005
 1408,0.174005
 1408,0.176005
 1408,0.176005
 1408,0.174005
 1392,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1392,0.172005
 1376,0.174005
 1392,0.176005
 1392,0.174005
 1408,0.174005
 1472,0.220007
 2640,0.374011
 3152,0.274008
 1488,0.040001
  -80,0.010000
  448,0.178005
 1888,0.308009
 2560,0.284009
 1744,0.120004
  656,0.108003
 1136,0.202006
 1856,0.254008
 1856,0.216007
 1392,0.152005
 1072,0.136004
 1280,0.176005
 1616,0.210006
 1744,0.214007
 1488,0.172005
 1200,0.146004
 1280,0.170005
 1408,0.176005
 1456,0.180005
 1456,0.178005
 1392,0.166005
 1264,0.146004
 1152,0.152005
 1280,0.164005
 1376,0.174005
 1312,0.158005
 1216,0.154005
 1216,0.160005
 1280,0.158005
 1248,0.146004
 1152,0.146004
 1248,0.162005
 1280,0.156005
 1184,0.148005
 1184,0.154005
 1280,0.162005
 1280,0.156005
 1200,0.150005
 1248,0.156005
 1264,0.156005
 1232,0.156005
 1232,0.158005
 1312,0.170005
 1344,0.166005
 1248,0.154005
 1184,0.150005
 1248,0.160005
 1312,0.164005
 1280,0.160005
 1264,0.160005
 1280,0.162005
 1280,0.160005
 1280,0.162005
 1328,0.168005
 1360,0.166005
 1312,0.164005
 1296,0.164005
 1376,0.170005
 1360,0.168005
 1328,0.168005
 1360,0.172005
 1408,0.176005
 1376,0.170005
 1376,0.176005
 1408,0.176005
 1392,0.176005
 1392,0.174005
 1424,0.182006
 1472,0.178005
 1408,0.180005
 1456,0.186006
 1520,0.190006
 1472,0.180005
 1440,0.180005
 1472,0.188006
 1520,0.186006
 1456,0.184006
 1504,0.190006
 1536,0.192006
 1504,0.184006
 1472,0.188006
 1504,0.188006
 1520,0.190006
 1520,0.182006
 1472,0.180005
 1472,0.188006
 1504,0.186006
 1456,0.184006
 1456,0.184006
 1488,0.188006
 1488,0.186006
 1472,0.182006
 1440,0.184006
 1488,0.186006
 1488,0.184006
 1488,0.184006
 1472,0.184006
 1488,0.188006
 1472,0.182006
 1456,0.182006
 1472,0.186006
 1488,0.186006
 1472,0.182006
 1472,0.184006
 1472,0.186006
 1504,0.186006
 1472,0.182006
 1472,0.186006
 1488,0.188006
 1488,0.182006
 1456,0.182006
 1488,0.186006
 1488,0.188006
 1472,0.182006
 1456,0.182006
 1456,0.186006
 1488,0.184006
 1472,0.182006
 1440,0.182006
 1488,0.178005
 1440,0.182006
 1456,0.182006
 1456,0.180005
 1440,0.178005
 1456,0.180005
 1456,0.180005
 1440,0.174005
 1392,0.172005
 1408,0.180005
 1424,0.178005
 1376,0.172005
 1408,0.176005
 1392,0.178005
 1424,0.178005
 1456,0.178005
 1424,0.178005
 1424,0.176005
 1408,0.176005
 1392,0.174005
 1408,0.178005
 1424,0.176005
 1408,0.174005
 1392,0.172005
 1376,0.172005
 1392,0.172005
 1376,0.170005
 1376,0.172005
 1360,0.172005
 1360,0.170005
 1344,0.168005
 1344,0.168005
 1344,0.170005
 1328,0.168005
 1312,0.166005
 1328,0.166005
 1328,0.166005
 1312,0.164005
 1296,0.164005
 1328,0.166005
 1312,0.164005
 1296,0.162005
 1312,0.166005
 1328,0.164005
 1312,0.164005
 1312,0.162005
 1328,0.166005
 1312,0.164005
 1296,0.166005
 1312,0.164005
 1344,0.168005
 1344,0.166005
 1344,0.166005
 1360,0.170005
 1360,0.170005
 1360,0.170005
 1360,0.170005
 1360,0.172005
 1360,0.170005
 1376,0.172005
 1376,0.174005
 1424,0.172005
 1376,0.172005
 1392,0.172005
 1408,0.174005
 1392,0.172005
 1360,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.172005
 1376,0.168005
 1376,0.174005
 1392,0.174005
 1376,0.174005
 1392,0.176005
 1376,0.174005
 1392,0.174005
 1408,0.172005
 1392,0.176005
 1408,0.176005
 1392,0.174005
 1408,0.176005
 1408,0.176005
 1392,0.174005
 1408,0.176005
 1424,0.176005
 1424,0.180005
 1408,0.176005
 1408,0.178005
 1424,0.178005
 1424,0.182006
 1440,0.178005
 1424,0.178005
 1424,0.178005
 1440,0.180005
 1424,0.178005
 1440,0.180005
 1440,0.180005
 1392,0.180005
 1440,0.178005
 1456,0.182006
 1424,0.180005
 1440,0.182006
 1440,0.180005
 1440,0.180005
 1440,0.180005
 1440,0.178005
 1376,0.178005
 1440,0.180005
 1440,0.180005
 1424,0.178005
 1424,0.178005
 1424,0.178005
 1440,0.178005
 1424,0.176005
 1424,0.178005
 1424,0.180005
 1376,0.176005
 1424,0.178005
 1424,0.176005
 1408,0.176005
 1408,0.176005
 1424,0.176005
 1424,0.180005
 1408,0.178005
 1408,0.174005
 1408,0.178005
 1408,0.176005
 1424,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.178005
 1408,0.174005
 1392,0.176005
 1392,0.176005
 1392,0.174005
 1392,0.174005
 1392,0.176005
 1392,0.172005
 1408,0.174005
 1376,0.178005
 1392,0.174005
 1376,0.172005
 1392,0.174005
 1376,0.172005
 1376,0.172005
 1392,0.174005
 1376,0.178005
 1408,0.172005
 1376,0.174005
 1392,0.174005
 1376,0.174005
 1392,0.172005
 1392,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.172005
 1408,0.174005
 1392,0.174005
 1376,0.172005
 1392,0.174005
 1392,0.172005
 1392,0.174005
 1376,0.172005
 1376,0.172005
 1392,0.174005
 1376,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.174005
 1376,0.174005
 1376,0.174005
 1376,0.174005
 1408,0.172005
 1392,0.172005
 1408,0.174005
 1392,0.172005
 1392,0.174005
 1392,0.174005
 1392,0.176005
 1392,0.176005
 1392,0.176005
 1392,0.176005
 1424,0.174005
 1392,0.176005
 1408,0.174005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.172005
 1408,0.176005
 1408,0.176005
 1408,0.178005
 1408,0.176005
 1408,0.176005
 1424,0.176005
 1440,0.174005
 1408,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.174005
 1408,0.176005
 1408,0.174005
 1408,0.174005
 1392,0.174005
 1408,0.176005
 1392,0.174005
 1408,0.174005
 1392,0.174005
 1376,0.174005
 1408,0.172005
 1392,0.174005
 1408,0.174005
 1408,0.174005
 1392,0.174005
 1392,0.174005
 1392,0.176005
 1392,0.178005
 1392,0.176005
 1440,0.210006
 2576,0.366011
 3152,0.314010
 1600,0.106003
  -96,-0.040001
 -176,0.104003
 1392,0.234007
 2512,0.324010
 2528,0.212006
 1232,0.112003
  592,0.104003
 1424,0.232007
 2032,0.248008
 1680,0.170005
 1184,0.126004
 1040,0.140004
 1376,0.192006
 1712,0.218007
 1664,0.196006
 1312,0.150005
 1120,0.150005
 1264,0.180005
 1472,0.182006
 1376,0.174005
 1392,0.172005
 1312,0.158005
 1200,0.144004
 1184,0.156005
 1360,0.176005
 1408,0.170005
 1280,0.150005
 1184,0.154005
 1328,0.166005
 1280,0.152005
 1200,0.164005
 1360,0.162005
 1200,0.154005
 1248,0.164005
 1328,0.156005
 1248,0.162005
 1296,0.156005
 1328,0.172005
 1328,0.160005
 1216,0.150005
 1216,0.158005
 1312,0.168005
 1312,0.162005
 1280,0.160005
 1296,0.164005
 1296,0.160005
 1280,0.162005
 1328,0.168005
 1360,0.170005
 1344,0.164005
 1280,0.162005
 1328,0.172005
 1392,0.170005
 1344,0.166005
 1360,0.174005
 1424,0.180005
 1424,0.176005
 1392,0.178005
 1440,0.184006
 1456,0.176005
 1408,0.180005
 1472,0.188006
 1472,0.180005
 1440,0.186006
 1504,0.192006
 1536,0.190006
 1456,0.180005
 1456,0.184006
 1520,0.192006
 1504,0.190006
 1488,0.176005
 1488,0.190006
 1536,0.188006
 1472,0.182006
 1440,0.184006
 1520,0.190006
 1504,0.190006
 1456,0.182006
 1472,0.186006
 1488,0.184006
 1456,0.178005
 1440,0.182006
 1504,0.188006
 1504,0.182006
 1440,0.180005
 1424,0.182006
 1472,0.184006
 1472,0.184006
 1456,0.184006
 1472,0.186006
 1472,0.184006
 1456,0.182006
 1472,0.186006
 1472,0.180005
 1472,0.186006
 1472,0.182006
 1472,0.186006
 1488,0.180005
 1456,0.184006
 1488,0.184006
 1472,0.180005
 1440,0.182006
 1472,0.182006
 1456,0.178005
 1344,0.178005
 1424,0.178005
 1456,0.182006
 1440,0.178005
 1392,0.174005
 1408,0.176005
 1408,0.174005
 1376,0.170005
 1360,0.172005
 1376,0.170005
 1328,0.168005
 1344,0.170005
 1376,0.168005
 1312,0.166005
 1328,0.166005
 1312,0.166005
 1312,0.164005
 1296,0.166005
 1344,0.164005
 1296,0.164005
 1312,0.160005
 1328,0.164005
 1312,0.164005
 1312,0.162005
 1312,0.164005
 1312,0.164005
 1296,0.162005
 1312,0.164005
 1328,0.166005
 1312,0.164005
 1312,0.162005
 1312,0.166005
 1376,0.166005
 1328,0.166005
 1328,0.166005
 1328,0.168005
 1328,0.166005
 1328,0.168005
 1360,0.170005
 1360,0.172005
 1344,0.168005
 1344,0.168005
 1360,0.172005
 1376,0.172005
 1392,0.170005
 1376,0.170005
 1376,0.172005
 1392,0.174005
 1376,0.172005
 1392,0.172005
 1376,0.176005
 1392,0.176005
 1392,0.176005
 1424,0.176005
 1424,0.176005
 1392,0.176005
 1424,0.178005
 1440,0.178005
 1408,0.178005
 1424,0.176005
 1424,0.176005
 1408,0.176005
 1408,0.176005
 1408,0.174005
 1408,0.176005
 1408,0.176005
 1440,0.178005
 1408,0.178005
 1424,0.178005
 1424,0.178005
 1424,0.178005
 1408,0.176005
 1424,0.178005
 1424,0.178005
 1424,0.180005
 1440,0.180005
 1424,0.182006
 1456,0.178005
 1408,0.178005
 1424,0.180005
 1440,0.176005
 1424,0.178005
 1424,0.180005
 1440,0.178005
 1424,0.178005
 1424,0.176005
 1408,0.180005
 1424,0.178005
 1424,0.176005
 1408,0.176005
 1424,0.176005
 1424,0.178005
 1408,0.176005
 1408,0.178005
 1440,0.178005
 1424,0.172005
 1408,0.174005
 1392,0.174005
 1408,0.176005
 1408,0.174005
 1408,0.174005
 1376,0.176005
 1360,0.174005
 1376,0.174005
 1392,0.172005
 1392,0.172005
 1376,0.172005
 1376,0.174005
 1376,0.172005
 1376,0.172005
 1376,0.172005
 1408,0.172005
 1392,0.172005
 1392,0.172005
 1392,0.174005
 1392,0.172005
